"src","doi","yr","pmcid"
"PMC","10.1371/journal.pcbi.1003419",2014,"PMC3900380"
"PMC","10.3389/fpsyg.2014.00012",2014,"PMC3900918"
"PMC","10.12688/f1000research.2-130.v3",2013,"PMC3901540"
"PMC","10.1371/journal.pone.0085678",2014,"PMC3901662"
"PMC","10.1093/nar/gkt865",2013,"PMC3902897"
"PMC","10.1038/ncomms3120",2013,"PMC3903129"
"PMC","10.1371/journal.pone.0086341",2014,"PMC3903517"
"PMC","10.3389/fninf.2013.00047",2013,"PMC3904074"
"PMC","10.1186/1751-0473-9-3",2014,"PMC3904415"
"PMC","10.1016/j.jmb.2013.10.024",2014,"PMC3905165"
"PMC","10.1371/journal.pone.0086976",2014,"PMC3906103"
"PMC","10.1371/journal.pgen.1004144",2014,"PMC3907355"
"PMC","10.3389/fgene.2014.00013",2014,"PMC3908319"
"PMC","10.7554/eLife.01914",2014,"PMC3909918"
"PMC","10.7554/eLife.01374",2014,"PMC3910079"
"PMC","10.1002/bies.201300096",2013,"PMC3910147"
"PMC","10.1111/jmi.12057",2013,"PMC3910159"
"PMC","10.1371/journal.pone.0087176",2014,"PMC3911931"
"PMC","10.1371/journal.pone.0087908",2014,"PMC3912071"
"PMC","10.7554/eLife.02273",2014,"PMC3912938"
"PMC","10.1371/journal.pone.0087612",2014,"PMC3913659"
"PMC","10.1371/journal.pone.0087178",2014,"PMC3914801"
"PMC","10.1371/journal.pone.0086733",2014,"PMC3914802"
"PMC","10.1371/journal.pone.0087418",2014,"PMC3914826"
"PMC","10.1371/journal.pcbi.1003465",2014,"PMC3916221"
"PMC","10.3389/fncir.2014.00005",2014,"PMC3916767"
"PMC","10.3389/fnsys.2014.00006",2014,"PMC3918743"
"PMC","10.1093/nar/gkt1315",2013,"PMC3919618"
"PMC","10.3389/fnins.2013.00272",2013,"PMC3922083"
"PMC","10.1186/1471-2105-15-30",2014,"PMC3922167"
"PMC","10.1186/1471-2105-15-35",2014,"PMC3922638"
"PMC","10.1186/1758-2946-6-3",2014,"PMC3922685"
"PMC","10.1371/journal.pone.0082452",2014,"PMC3922701"
"PMC","10.1371/journal.pone.0089018",2014,"PMC3923074"
"PMC","10.1371/journal.pgen.1004135",2014,"PMC3923676"
"PMC","10.1371/journal.pgen.1004137",2014,"PMC3923679"
"PMC","10.1186/1756-0500-7-40",2014,"PMC3927261"
"PMC","10.7554/eLife.01833",2014,"PMC3927426"
"PMC","10.1371/journal.pone.0088800",2014,"PMC3928295"
"PMC","10.1093/bioinformatics/btt702",2013,"PMC3928519"
"PMC","10.1371/journal.pone.0088589",2014,"PMC3929608"
"PMC","10.3389/fgene.2014.00031",2014,"PMC3930033"
"PMC","10.3389/fninf.2014.00016",2014,"PMC3931263"
"PMC","10.1186/2049-2618-2-5",2014,"PMC3931571"
"PMC","10.1371/journal.pone.0088941",2014,"PMC3933420"
"PMC","10.1371/journal.pone.0089876",2014,"PMC3933699"
"PMC","10.1371/journal.pone.0088072",2014,"PMC3935835"
"PMC","10.1093/nar/gkt1237",2013,"PMC3936758"
"PMC","10.1093/nar/gkt1201",2013,"PMC3936762"
"PMC","10.1371/journal.pone.0089815",2014,"PMC3937450"
"PMC","10.1186/gb-2013-14-10-r110",2013,"PMC3937590"
"PMC","10.1186/2049-2618-2-6",2014,"PMC3940169"
"PMC","10.1371/journal.pone.0089323",2014,"PMC3940597"
"PMC","10.1038/srep04278",2014,"PMC3940979"
"PMC","10.1371/journal.pone.0090830",2014,"PMC3944810"
"PMC","10.1186/2049-2618-2-7",2014,"PMC3945812"
"PMC","10.1371/journal.pone.0089676",2014,"PMC3946424"
"PMC","10.1371/journal.pone.0090641",2014,"PMC3946536"
"PMC","10.1155/2014/147648",2014,"PMC3947875"
"PMC","10.1371/journal.pone.0090784",2014,"PMC3948723"
"PMC","10.4258/hir.2014.20.1.11",2014,"PMC3950260"
"PMC","10.1038/mtna.2013.72",2014,"PMC3951909"
"PMC","10.1371/journal.pone.0090735",2014,"PMC3953122"
"PMC","10.1371/journal.pone.0091196",2014,"PMC3953380"
"PMC","10.1371/journal.ppat.1004006",2014,"PMC3953477"
"PMC","10.1371/journal.pcbi.1003359",2014,"PMC3953644"
"PMC","10.1093/bfgp/elt046",2013,"PMC3954040"
"PMC","10.1038/nn.3643",2014,"PMC3955357"
"PMC","10.1093/bioinformatics/btt611",2013,"PMC3957071"
"PMC","10.3389/fnagi.2014.00046",2014,"PMC3957194"
"PMC","10.1371/journal.pone.0091918",2014,"PMC3958415"
"PMC","10.1371/journal.pone.0092111",2014,"PMC3960165"
"PMC","10.1038/ismej.2013.200",2014,"PMC3960541"
"PMC","10.7717/peerj.281",2014,"PMC3961149"
"PMC","10.1371/journal.pone.0092097",2014,"PMC3962379"
"PMC","10.1534/g3.113.009431",2014,"PMC3962492"
"PMC","10.1155/2014/240403",2014,"PMC3963372"
"PMC","10.7554/eLife.01982",2014,"PMC3964823"
"PMC","10.1093/nar/gkt1168",2013,"PMC3964947"
"PMC","10.1093/nar/gkt977",2013,"PMC3964955"
"PMC","10.1093/nar/gkt1270",2013,"PMC3964963"
"PMC","10.1093/nar/gkt1012",2013,"PMC3965003"
"PMC","10.1093/nar/gkt1245",2013,"PMC3965063"
"PMC","10.1093/nar/gkt1081",2013,"PMC3965081"
"PMC","10.1093/nar/gkt997",2013,"PMC3965086"
"PMC","10.1093/nar/gkt1044",2013,"PMC3965109"
"PMC","10.1093/nar/gkt1164",2013,"PMC3965120"
"PMC","10.7554/eLife.01948",2014,"PMC3965213"
"PMC","10.1371/journal.pone.0092906",2014,"PMC3965486"
"PMC","10.1002/phy2.231",2014,"PMC3966243"
"PMC","10.1093/bioinformatics/btt733",2013,"PMC3967110"
"PMC","10.1093/bioinformatics/btt737",2013,"PMC3967112"
"PMC","10.3390/md12031419",2014,"PMC3967219"
"PMC","10.1371/journal.pcbi.1003501",2014,"PMC3967921"
"PMC","10.1371/journal.pcbi.1003538",2014,"PMC3967932"
"PMC","10.1371/journal.pgen.1004222",2014,"PMC3967937"
"PMC","10.1016/j.ymeth.2013.10.015",2014,"PMC3969109"
"PMC","10.1038/ng.2906",2014,"PMC3969750"
"PMC","10.1186/gm495",2013,"PMC3971343"
"PMC","10.1093/gbe/evu037",2014,"PMC3971588"
"PMC","10.1186/2049-2618-1-22",2013,"PMC3971608"
"PMC","10.1186/2049-2618-1-17",2013,"PMC3971612"
"PMC","10.1038/nmeth.2841",2014,"PMC3972104"
"PMC","10.1371/journal.pone.0093379",2014,"PMC3973686"
"PMC","10.1186/1746-6148-10-71",2014,"PMC3974595"
"PMC","10.1371/journal.pone.0092725",2014,"PMC3974719"
"PMC","10.1186/2049-2618-2-8",2014,"PMC3975297"
"PMC","10.1371/journal.pone.0094229",2014,"PMC3978068"
"PMC","10.1186/2041-1480-5-5",2014,"PMC3978116"
"PMC","10.3389/fmicb.2014.00114",2014,"PMC3978324"
"PMC","10.1093/database/bau024",2014,"PMC3978373"
"PMC","10.1186/gm494",2013,"PMC3978449"
"PMC","10.1371/journal.pone.0093344",2014,"PMC3979894"
"PMC","10.1186/1758-2946-6-S1-P51",2014,"PMC3980052"
"PMC","10.1371/journal.pone.0094052",2014,"PMC3981738"
"PMC","10.1371/journal.pone.0093766",2014,"PMC3981753"
"PMC","10.3389/fnsys.2014.00045",2014,"PMC3982053"
"PMC","10.1093/database/bau017",2014,"PMC3982582"
"PMC","10.1371/journal.pone.0094249",2014,"PMC3983156"
"PMC","10.1128/genomeA.00247-14",2014,"PMC3983298"
"PMC","10.3389/fninf.2014.00034",2014,"PMC3983515"
"PMC","10.1186/gb-2013-14-10-r113",2013,"PMC3983654"
"PMC","10.1002/embj.201386225",2014,"PMC3983687"
"PMC","10.1371/journal.pone.0093753",2014,"PMC3984101"
"PMC","10.1038/nature13005",2014,"PMC3984375"
"PMC","10.1186/1471-2180-14-60",2014,"PMC3984734"
"PMC","10.1155/2014/237243",2014,"PMC3984771"
"PMC","10.3389/fninf.2014.00035",2014,"PMC3985022"
"PMC","10.7554/eLife.02238",2014,"PMC3985184"
"PMC","10.1038/nmeth.2572",2014,"PMC3985568"
"PMC","10.1093/nar/gku071",2014,"PMC3985644"
"PMC","10.1371/journal.pone.0095027",2014,"PMC3986361"
"PMC","10.1371/journal.pone.0094694",2014,"PMC3986407"
"PMC","10.1186/1471-2105-15-90",2014,"PMC3986635"
"PMC","10.1186/1471-2164-15-229",2014,"PMC3987803"
"PMC","10.1371/journal.pone.0093254",2014,"PMC3988016"
"PMC","10.1016/j.molcel.2014.01.017",2014,"PMC3988880"
"PMC","10.3389/fnins.2014.00067",2014,"PMC3989728"
"PMC","10.1155/2014/957231",2014,"PMC3989774"
"PMC","10.1371/journal.pcbi.1003535",2014,"PMC3990475"
"PMC","10.1371/journal.pone.0095292",2014,"PMC3991623"
"PMC","10.1371/journal.pone.0095726",2014,"PMC3994144"
"PMC","10.1186/1748-7188-9-5",2014,"PMC3996002"
"PMC","10.1155/2014/205239",2014,"PMC3997098"
"PMC","10.1093/bioinformatics/btt756",2014,"PMC3998125"
"PMC","10.1093/bioinformatics/btt765",2014,"PMC3998127"
"PMC","10.1093/bioinformatics/btu014",2014,"PMC3998136"
"PMC","10.1093/bioinformatics/btu033",2014,"PMC3998144"
"PMC","10.1371/journal.pcbi.1003542",2014,"PMC3998871"
"PMC","10.1371/journal.pcbi.1003580",2014,"PMC3998872"
"PMC","10.1371/journal.pgen.1004293",2014,"PMC3998915"
"PMC","10.1186/1752-0509-8-40",2014,"PMC3998945"
"PMC","10.1186/1471-2148-14-52",2014,"PMC4000048"
"PMC","10.3389/fninf.2014.00043",2014,"PMC4001034"
"PMC","10.1016/j.jviromet.2014.02.020",2014,"PMC4003534"
"PMC","10.3390/s140304513",2014,"PMC4003955"
"PMC","10.1093/nar/gku138",2014,"PMC4005670"
"PMC","10.1371/journal.pgen.1004319",2014,"PMC4006724"
"PMC","10.1093/gbe/evu070",2014,"PMC4007537"
"PMC","10.1186/1471-2164-14-739",2013,"PMC4007706"
"PMC","10.1371/journal.pone.0095850",2014,"PMC4008419"
"PMC","10.1155/2014/745298",2014,"PMC4009283"
"PMC","10.1371/journal.pone.0096194",2014,"PMC4011737"
"PMC","10.3389/fncir.2014.00044",2014,"PMC4012213"
"PMC","10.1534/genetics.114.161653",2014,"PMC4012503"
"PMC","10.1371/journal.pgen.1004353",2014,"PMC4014435"
"PMC","10.1128/genomeA.00331-14",2014,"PMC4014682"
"PMC","10.1186/gb-2013-14-9-r105",2013,"PMC4014804"
"PMC","10.1186/1752-0509-7-106",2013,"PMC4015806"
"PMC","10.1186/1756-0381-6-17",2013,"PMC4015830"
"PMC","10.1371/journal.pone.0096980",2014,"PMC4016217"
"PMC","10.1038/nmeth.2722",2014,"PMC4018468"
"PMC","10.3389/fgene.2014.00111",2014,"PMC4018527"
"PMC","10.1371/journal.pbio.1001858",2014,"PMC4019463"
"PMC","10.1371/journal.pone.0097507",2014,"PMC4019570"
"PMC","10.1371/journal.pone.0097349",2014,"PMC4019606"
"PMC","10.1371/journal.pone.0096953",2014,"PMC4019646"
"PMC","10.1186/1471-2105-15-133",2014,"PMC4020384"
"PMC","10.1371/journal.pone.0096793",2014,"PMC4020769"
"PMC","10.1155/2014/272915",2014,"PMC4022201"
"PMC","10.1371/journal.pcbi.1003598",2014,"PMC4022483"
"PMC","10.1371/currents.outbreaks.84eefe5ce43ec9dc0bf0670f7b8b417d",2014,"PMC4024086"
"PMC","10.1534/g3.113.010124",2014,"PMC4025480"
"PMC","10.1038/ncomms4156",2014,"PMC4025965"
"PMC","10.1371/journal.pone.0097435",2014,"PMC4026135"
"PMC","10.1093/nar/gku210",2014,"PMC4027187"
"PMC","10.1093/nar/gku178",2014,"PMC4027199"
"PMC","10.1186/1471-2164-15-284",2014,"PMC4028082"
"PMC","10.1093/bioinformatics/btu054",2014,"PMC4029030"
"PMC","10.1093/bioinformatics/btu056",2014,"PMC4029031"
"PMC","10.1093/database/bau027",2014,"PMC4030636"
"PMC","10.3897/BDJ.2.e1079",2014,"PMC4031434"
"PMC","10.1093/molbev/mst139",2014,"PMC4032124"
"PMC","10.1155/2014/760301",2014,"PMC4032676"
"PMC","10.3389/fgene.2014.00123",2014,"PMC4032932"
"PMC","10.3389/fnhum.2014.00315",2014,"PMC4033001"
"PMC","10.3389/fninf.2014.00054",2014,"PMC4033081"
"PMC","10.1186/1471-2164-15-347",2014,"PMC4035074"
"PMC","10.1155/2014/971857",2014,"PMC4037588"
"PMC","10.1186/1471-2334-14-275",2014,"PMC4038074"
"PMC","10.1093/database/bau041",2014,"PMC4038255"
"PMC","10.1371/journal.pone.0098177",2014,"PMC4038557"
"PMC","10.1186/gb4161",2014,"PMC4038738"
"PMC","10.1107/S1600576714008073",2014,"PMC4038802"
"PMC","10.1128/genomeA.00381-14",2014,"PMC4038874"
"PMC","10.1038/nmeth.2924",2014,"PMC4040162"
"PMC","10.1093/gbe/evu078",2014,"PMC4040987"
"PMC","10.1093/nar/gku299",2014,"PMC4041465"
"PMC","10.1371/journal.pone.0096814",2014,"PMC4041723"
"PMC","10.3389/fgene.2014.00153",2014,"PMC4042557"
"PMC","10.3389/fgene.2014.00163",2014,"PMC4042683"
"PMC","10.3897/zookeys.409.6244",2014,"PMC4042687"
"PMC","10.1371/journal.pone.0098146",2014,"PMC4045712"
"PMC","10.1186/1471-2229-14-144",2014,"PMC4046140"
"PMC","10.1186/1471-2164-14-S8-S7",2013,"PMC4046566"
"PMC","10.1186/1471-2164-14-711",2013,"PMC4046676"
"PMC","10.1186/1471-2164-14-856",2013,"PMC4046713"
"PMC","10.1186/1471-2164-14-841",2013,"PMC4046761"
"PMC","10.1186/1471-2164-14-675",2013,"PMC4046830"
"PMC","10.1371/journal.pgen.1004406",2014,"PMC4046925"
"PMC","10.1371/journal.pone.0098443",2014,"PMC4047027"
"PMC","10.1038/nnano.2014.54",2014,"PMC4047173"
"PMC","10.1371/journal.pone.0098842",2014,"PMC4048312"
"PMC","10.1186/1479-5876-12-124",2014,"PMC4049803"
"PMC","10.4161/bioe.26997",2013,"PMC4049912"
"PMC","10.1016/j.nicl.2014.04.004",2014,"PMC4053638"
"PMC","10.1186/gb-2013-14-1-r2",2013,"PMC4053804"
"PMC","10.1186/gb-2013-14-9-214",2014,"PMC4053827"
"PMC","10.1186/gb-2014-15-3-r42",2014,"PMC4053845"
"PMC","10.1186/gb-2013-14-12-r134",2013,"PMC4053847"
"PMC","10.1186/gb-2014-15-2-r40",2014,"PMC4053991"
"PMC","10.1186/gb-2013-14-8-r90",2013,"PMC4054681"
"PMC","10.1186/gb-2014-15-2-r36",2014,"PMC4054780"
"PMC","10.1186/gb-2013-14-3-r28",2014,"PMC4054807"
"PMC","10.1186/gb-2013-14-7-r72",2013,"PMC4054837"
"PMC","10.1186/gb4173",2015,"PMC4054848"
"PMC","10.1186/gb-2014-15-1-r19",2014,"PMC4054890"
"PMC","10.1155/2014/493825",2014,"PMC4055022"
"PMC","10.1093/sysbio/syu015",2014,"PMC4055869"
"PMC","10.1371/journal.pone.0099625",2014,"PMC4057123"
"PMC","10.1371/journal.pone.0099603",2014,"PMC4057170"
"PMC","10.1371/journal.pone.0099015",2014,"PMC4057186"
"PMC","10.1155/2014/437684",2014,"PMC4058131"
"PMC","10.1155/2014/404578",2014,"PMC4058233"
"PMC","10.1155/2014/248090",2014,"PMC4058234"
"PMC","10.1093/bioinformatics/btu292",2014,"PMC4058944"
"PMC","10.1093/bioinformatics/btu065",2014,"PMC4058947"
"PMC","10.1093/bioinformatics/btu291",2014,"PMC4058956"
"PMC","10.3389/fnins.2014.00146",2014,"PMC4059044"
"PMC","10.1371/journal.pone.0100195",2014,"PMC4059747"
"PMC","10.7554/eLife.02024",2014,"PMC4059889"
"PMC","10.1371/journal.pone.0100040",2014,"PMC4062469"
"PMC","10.1371/journal.pone.0099825",2014,"PMC4062485"
"PMC","10.4056/sigs.4598281",2013,"PMC4062627"
"PMC","10.4056/sigs.4608286",2013,"PMC4062635"
"PMC","10.4056/sigs.4838624",2013,"PMC4062641"
"PMC","10.1016/j.celrep.2014.04.055",2014,"PMC4062932"
"PMC","10.1016/j.cub.2014.05.007",2014,"PMC4062934"
"PMC","10.1128/genomeA.00556-14",2014,"PMC4064023"
"PMC","10.1016/j.neuron.2014.04.046",2014,"PMC4064116"
"PMC","10.1186/2047-217X-3-9",2014,"PMC4066314"
"PMC","10.1093/nar/gku324",2014,"PMC4066758"
"PMC","10.1093/nar/gku326",2014,"PMC4066760"
"PMC","10.7554/eLife.02020",2014,"PMC4067075"
"PMC","10.1038/srep05228",2014,"PMC4067614"
"PMC","10.1371/journal.pone.0099581",2014,"PMC4069000"
"PMC","10.4137/BBI.S14623",2014,"PMC4069038"
"PMC","10.1093/molbev/msu124",2014,"PMC4069613"
"PMC","10.3389/fgene.2014.00190",2014,"PMC4070175"
"PMC","10.1186/1471-2164-15-439",2014,"PMC4070561"
"PMC","10.1186/1471-2164-15-414",2014,"PMC4070566"
"PMC","10.1186/1471-2164-15-419",2014,"PMC4070569"
"PMC","10.1093/bioinformatics/btu130",2014,"PMC4071200"
"PMC","10.1093/bioinformatics/btu134",2014,"PMC4071202"
"PMC","10.1186/1471-2105-15-S3-A7",2014,"PMC4072424"
"PMC","10.1371/journal.pone.0099497",2014,"PMC4072599"
"PMC","10.1186/gb-2014-15-6-r76",2014,"PMC4072981"
"PMC","10.1038/srep05421",2014,"PMC4073166"
"PMC","10.1371/currents.tol.bf01eff4a6b60ca4825c69293dc59645",2014,"PMC4073804"
"PMC","10.1371/currents.outbreaks.c0e035c86d721668a6ad7353f7f6fe86",2014,"PMC4073806"
"PMC","10.1371/journal.pone.0099290",2014,"PMC4074039"
"PMC","10.1371/journal.pone.0100782",2014,"PMC4074061"
"PMC","10.1371/journal.pone.0101158",2014,"PMC4074131"
"PMC","10.1186/1471-2105-15-182",2014,"PMC4074385"
"PMC","10.1093/database/bau053",2014,"PMC4074764"
"PMC","10.3389/fnins.2014.00167",2014,"PMC4076743"
"PMC","10.3389/fnins.2014.00175",2014,"PMC4077017"
"PMC","10.1038/nbt.2862",2014,"PMC4077321"
"PMC","10.3389/fgene.2014.00199",2014,"PMC4078907"
"PMC","10.3389/fgene.2014.00192",2014,"PMC4079067"
"PMC","10.1186/1471-2164-15-445",2014,"PMC4079954"
"PMC","10.1186/1471-2105-15-214",2014,"PMC4080583"
"PMC","10.1371/journal.pcbi.1003684",2014,"PMC4081002"
"PMC","10.1371/journal.pone.0101430",2014,"PMC4081571"
"PMC","10.1371/journal.ppat.1004244",2014,"PMC4081786"
"PMC","10.7554/eLife.02565",2014,"PMC4082287"
"PMC","10.1186/1471-2105-15-206",2014,"PMC4082375"
"PMC","10.1186/1471-2164-15-S4-S10",2014,"PMC4083407"
"PMC","10.1186/1475-925X-13-78",2014,"PMC4084571"
"PMC","10.2196/med20.3237",2014,"PMC4084767"
"PMC","10.1371/journal.pone.0101357",2014,"PMC4084810"
"PMC","10.1093/nar/gku340",2014,"PMC4086089"
"PMC","10.1093/nar/gku365",2014,"PMC4086134"
"PMC","10.1093/nar/gku403",2014,"PMC4086138"
"PMC","10.1093/nar/gku301",2014,"PMC4086141"
"PMC","10.1038/ncomms3640",2013,"PMC4089393"
"PMC","10.1186/2041-1480-5-21",2014,"PMC4089931"
"PMC","10.1371/journal.pone.0101470",2014,"PMC4090009"
"PMC","10.1371/journal.pone.0102188",2014,"PMC4090190"
"PMC","10.1371/journal.pone.0101821",2014,"PMC4090234"
"PMC","10.1371/journal.pone.0101021",2014,"PMC4091873"
"PMC","10.3897/BDJ.2.e1114",2014,"PMC4092327"
"PMC","10.1186/1746-6148-10-146",2014,"PMC4092351"
"PMC","10.1186/1756-0500-7-365",2014,"PMC4094456"
"PMC","10.1186/1471-2105-15-220",2014,"PMC4094994"
"PMC","10.12688/f1000research.3895.1",2014,"PMC4097350"
"PMC","10.1371/journal.pone.0102007",2014,"PMC4100765"
"PMC","10.1038/ncomms5315",2014,"PMC4102112"
"PMC","10.1371/journal.pcbi.1003696",2014,"PMC4102402"
"PMC","10.1128/genomeA.00592-14",2014,"PMC4102858"
"PMC","10.1128/genomeA.00628-14",2014,"PMC4102862"
"PMC","10.7717/peerj.462",2014,"PMC4103095"
"PMC","10.3732/apps.1400015",2014,"PMC4103437"
"PMC","10.12688/f1000research.3-52.v1",2014,"PMC4103491"
"PMC","10.12688/f1000research.3-55.v1",2014,"PMC4103492"
"PMC","10.1093/bioinformatics/btu144",2014,"PMC4103586"
"PMC","10.1093/bioinformatics/btu170",2014,"PMC4103590"
"PMC","10.3732/apps.1300085",2014,"PMC4103609"
"PMC","10.1371/journal.pone.0102798",2014,"PMC4103865"
"PMC","10.1186/s12916-014-0118-1",2014,"PMC4104463"
"PMC","10.3389/fnhum.2014.00527",2014,"PMC4104467"
"PMC","10.1021/pr401143e",2015,"PMC4104976"
"PMC","10.3732/apps.1200497",2013,"PMC4105372"
"PMC","10.1093/database/bau076",2014,"PMC4105710"
"PMC","10.1186/1751-0473-9-15",2014,"PMC4106183"
"PMC","10.7717/peerj.477",2014,"PMC4106195"
"PMC","10.1038/nn.3707",2014,"PMC4106281"
"PMC","10.1186/2041-1480-5-S1-I1",2014,"PMC4108850"
"PMC","10.1186/2041-1480-5-S1-S3",2014,"PMC4108874"
"PMC","10.1186/2049-2618-2-25",2014,"PMC4109379"
"PMC","10.1371/journal.pgen.1004518",2014,"PMC4109851"
"PMC","10.1371/journal.pone.0101756",2014,"PMC4109928"
"PMC","10.1371/journal.pone.0103319",2014,"PMC4113380"
"PMC","10.3389/fncir.2014.00083",2014,"PMC4114201"
"PMC","10.1111/gbb.12127",2014,"PMC4114547"
"PMC","10.1093/nar/gku468",2014,"PMC4117745"
"PMC","10.1186/1471-2105-15-248",2014,"PMC4117966"
"PMC","10.1371/journal.pone.0103177",2014,"PMC4118860"
"PMC","10.1371/journal.pone.0105260",2014,"PMC4118974"
"PMC","10.1186/1471-2164-15-S5-S2",2014,"PMC4120144"
"PMC","10.1186/1476-069X-13-57",2014,"PMC4120739"
"PMC","10.1186/1471-2164-15-583",2014,"PMC4122776"
"PMC","10.1155/2014/986048",2014,"PMC4124803"
"PMC","10.1371/journal.pgen.1004412",2014,"PMC4125079"
"PMC","10.1371/journal.pcbi.1003756",2014,"PMC4125081"
"PMC","10.1371/journal.pgen.1004528",2014,"PMC4125085"
"PMC","10.1038/srep05994",2014,"PMC4125989"
"PMC","10.3389/fncir.2014.00094",2014,"PMC4126059"
"PMC","10.3389/fmicb.2014.00414",2014,"PMC4126211"
"PMC","10.1155/2014/591478",2014,"PMC4127203"
"PMC","10.2196/jmir.3376",2014,"PMC4129186"
"PMC","10.3389/fpsyg.2014.00849",2014,"PMC4129374"
"PMC","10.1371/journal.pbio.1001926",2014,"PMC4130499"
"PMC","10.1371/journal.pone.0103207",2014,"PMC4132098"
"PMC","10.3389/fcimb.2014.00108",2014,"PMC4132376"
"PMC","10.1371/journal.pcbi.1003773",2014,"PMC4133050"
"PMC","10.1371/journal.pcbi.1003737",2014,"PMC4133164"
"PMC","10.1371/journal.pone.0105043",2014,"PMC4133375"
"PMC","10.1371/journal.pntd.0003079",2014,"PMC4133387"
"PMC","10.1186/1471-2458-14-809",2014,"PMC4133614"
"PMC","10.1186/1471-2164-15-664",2014,"PMC4133631"
"PMC","10.1007/s40264-014-0189-0",2014,"PMC4134480"
"PMC","10.1371/journal.pone.0104006",2014,"PMC4136772"
"PMC","10.1186/1471-2164-15-619",2014,"PMC4137073"
"PMC","10.1093/molbev/msu187",2014,"PMC4137712"
"PMC","10.1371/journal.pbio.1001928",2014,"PMC4138020"
"PMC","10.1007/s10071-014-0752-1",2014,"PMC4138434"
"PMC","10.3732/apps.1400005",2014,"PMC4141711"
"PMC","10.1016/j.nicl.2014.06.012",2014,"PMC4141980"
"PMC","10.3389/fimmu.2014.00396",2014,"PMC4143615"
"PMC","10.7717/peerj.542",2014,"PMC4145067"
"PMC","10.7717/peerj.520",2014,"PMC4145072"
"PMC","10.1038/nature13173",2014,"PMC4145853"
"PMC","10.1155/2014/379010",2014,"PMC4147350"
"PMC","10.1093/bioinformatics/btu461",2014,"PMC4147914"
"PMC","10.1093/bioinformatics/btu462",2014,"PMC4147915"
"PMC","10.1093/bioinformatics/btu464",2014,"PMC4147917"
"PMC","10.1093/bioinformatics/btu484",2014,"PMC4147930"
"PMC","10.1371/journal.pcbi.1003806",2014,"PMC4148203"
"PMC","10.1371/journal.pcbi.1003811",2014,"PMC4148205"
"PMC","10.4056/sigs.4848627",2013,"PMC4148967"
"PMC","10.4056/sigs.5018795",2013,"PMC4148988"
"PMC","10.4056/sigs.5008793",2013,"PMC4148995"
"PMC","10.4056/sigs.4929626",2014,"PMC4149011"
"PMC","10.4056/sigs.5088950",2014,"PMC4149018"
"PMC","10.1186/s13059-014-0418-y",2014,"PMC4149261"
"PMC","10.1093/database/bau087",2014,"PMC4150992"
"PMC","10.1016/j.csbj.2014.05.004",2014,"PMC4151984"
"PMC","10.1371/journal.pone.0094454",2014,"PMC4153539"
"PMC","10.1371/journal.pcbi.1003801",2014,"PMC4154648"
"PMC","10.1371/journal.pone.0106052",2014,"PMC4154874"
"PMC","10.1186/1471-2105-15-268",2014,"PMC4155083"
"PMC","10.1093/bioinformatics/btu363",2014,"PMC4155258"
"PMC","10.1186/1756-3305-7-392",2014,"PMC4158057"
"PMC","10.1186/s13321-014-0040-8",2014,"PMC4158272"
"PMC","10.1093/gbe/evu155",2014,"PMC4159005"
"PMC","10.1093/gbe/evu169",2014,"PMC4159011"
"PMC","10.1128/mBio.01371-14",2014,"PMC4161262"
"PMC","10.1038/mp.2013.78",2014,"PMC4162310"
"PMC","10.3732/apps.1400042",2014,"PMC4162667"
"PMC","10.1242/bio.20149027",2014,"PMC4163661"
"PMC","10.7554/eLife.03125",2014,"PMC4164917"
"PMC","10.1371/journal.pone.0107216",2014,"PMC4167991"
"PMC","10.1186/1471-2164-15-745",2014,"PMC4168068"
"PMC","10.1186/1471-2164-15-754",2014,"PMC4168119"
"PMC","10.1186/1471-2105-15-S9-S9",2014,"PMC4168704"
"PMC","10.1186/1471-2105-15-S9-S14",2014,"PMC4168713"
"PMC","10.1186/1471-2105-15-S9-S16",2014,"PMC4168715"
"PMC","10.3389/fpls.2014.00491",2014,"PMC4168813"
"PMC","10.1534/g3.114.012195",2014,"PMC4169156"
"PMC","10.1016/j.biosystems.2014.05.002",2014,"PMC4169184"
"PMC","10.1371/currents.outbreaks.89c0d3783f36958d96ebbae97348d571",2014,"PMC4169344"
"PMC","10.1371/journal.pone.0107374",2014,"PMC4169412"
"PMC","10.1128/genomeA.00935-14",2014,"PMC4172277"
"PMC","10.1371/journal.pone.0108490",2014,"PMC4172764"
"PMC","10.1093/bioinformatics/btu376",2014,"PMC4173014"
"PMC","10.1093/bioinformatics/btu386",2014,"PMC4173020"
"PMC","10.1186/1471-2105-15-302",2014,"PMC4174676"
"PMC","10.1107/S2052252514014845",2014,"PMC4174878"
"PMC","10.1534/genetics.114.165886",2014,"PMC4174954"
"PMC","10.1093/nar/gku744",2014,"PMC4176328"
"PMC","10.1093/nar/gku734",2014,"PMC4176335"
"PMC","10.1186/2041-1480-4-37",2013,"PMC4177195"
"PMC","10.1186/2041-1480-5-39",2014,"PMC4177528"
"PMC","10.3201/eid2009.131095",2014,"PMC4178404"
"PMC","10.4137/CIN.S13789",2014,"PMC4179605"
"PMC","10.4137/CIN.S13783",2014,"PMC4179644"
"PMC","10.1186/1751-0473-9-20",2014,"PMC4179862"
"PMC","10.1038/srep06480",2014,"PMC4180827"
